Pullman Doha West Bay,"Set in Doha, 3.5 km from Qatar Sports Club Stadium, Pullman Doha West Bay offers accommodation with an outdoor swimming pool, free private parking, a fitness centre and a shared lounge. Each accommodation at the 5-star hotel has city views, and guests can enjoy access to a terrace and to a sauna. The accommodation provides room service, an ATM and currency exchange for guests.

The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. Some rooms also offer a kitchen with a fridge, a dishwasher and an oven. At Pullman Doha West Bay all rooms are fitted with bed linen and towels.

Breakfast is available every morning, and includes continental, Full English/Irish and Italian options. At the accommodation you will find a restaurant serving American, French and Italian cuisine. Vegetarian, dairy-free and halal options can also be requested.

You can play billiards at this 5-star hotel, and bike hire and car hire are available.

The property has an in-house hot tub, hairdresser's and business centre. Languages spoken at the 24-hour front desk include Afrikaans, Arabic, Bengali and English.

Qatar International Exhibition Centre is 5.4 km from Pullman Doha West Bay, while Diwan Emiri Royal Palace is 5.7 km from the property. The nearest airport is Doha International, 8 km from the hotel, and the property offers a paid airport shuttle service.","West Bay Twin Tower Al Shatt Street, 18181 Doha, Qatar",25.32425,51.5266389,{},5806954,8.9,https://www.booking.com/hotel/qa/pullman-doha-west-bay.en-gb.html
"sleep 'n fly Sleep Lounge, Doha Hamad International Airport - SOUTH Node Transit Area","Conveniently located in the heart of Hamad International Airport’s transit area, at a 2-minute walk from the iconic Teddy Bear sculpture, the property operates on a pay-by-the-hour concept with specific check-in/out time slots around the clock. WiFi is available in public areas and is free of charge.

sleep 'n fly Sleep Lounge, Doha Hamad International Airport - SOUTH Node Transit Area Hamad International Airport (Transit Area) features state-of-the-art FlexiSuite Sleep Pods, in addition to YAWN Double and Bunk Cabins, some of which come with a pull-out kids’ bed for an extra charge.

After check-in, guests are escorted to the Sleep Pod/Cabin by one of the hostesses. Guests can use the public restrooms that are located just outside the Sleep Lounge. Showers are available for an extra charge at only a few minutes walk away from the Sleep Lounge.","Terminal Airside (Transit Area), Hamad International Airport, Doha, Qatar",25.26041026,51.61402439,{},5869482,6.6,https://www.booking.com/hotel/qa/sleep-39-n-fly-sleep-lounge-doha-hamad-international-airport-transit-area.en-gb.html
Al Diyafa Furnished Suites,"You're eligible for a Genius discount at Al Diyafa Furnished Suites! To save at this property, all you have to do is 
sign in
.


 
Set in Doha, Al Diyafa Furnished Suites features accommodation with a pool with a view and city views. This aparthotel offers free private parking and a 24-hour front desk. Offering free WiFi throughout the property, the non-smoking aparthotel has a sauna.

The spacious aparthotel features 1 bedroom, a flat-screen TV with satellite channels, a fully equipped kitchen with an oven and a microwave, a washing machine, and 2 bathrooms with a walk-in shower. The comfortable, air-conditioned accommodation also comes with soundproofing and a fireplace. For added privacy, the accommodation has a private entrance and is protected by full-day security.

A minimarket is available at the aparthotel.

The aparthotel also provides an indoor pool and a steam room for guests to relax in. Guests can relax near the outdoor fireplace at the aparthotel.

Jassim Bin Hamad Stadium at Al Sadd Club is 3.1 km from Al Diyafa Furnished Suites, while Diwan Emiri Royal Palace is 4.3 km away. The nearest airport is Doha International Airport, 9 km from the accommodation.","3 Al Qawafell Street, Al Sadd area Doha, Qatar Building No 3 ,Street 874,  Zone 38, Doha, Qatar",25.285291,51.496852,{},6016340,8.4,https://www.booking.com/hotel/qa/al-diyafa-furnished-suites-doha.en-gb.html
dusitD2 Salwa Doha,"You're eligible for a Genius discount at dusitD2 Salwa Doha! To save at this property, all you have to do is 
sign in
.


 
Situated in Doha, 3.2 km from Aspire Sports Academy, dusitD2 Salwa Doha features accommodation with a restaurant, free private parking, an outdoor swimming pool and a fitness centre. Among the facilities at this property are a kids' club and an ATM, along with free WiFi throughout the property. The accommodation provides a 24-hour front desk, room service and currency exchange for guests.

The rooms are fitted with air conditioning, a flat-screen TV with satellite channels, a kettle, a bidet, a hairdryer and a desk. With a private bathroom fitted with a shower and free toiletries, rooms at the hotel also boast a city view. At dusitD2 Salwa Doha, rooms have a seating area.

Guests at the accommodation can enjoy a buffet breakfast.

The wellness area at dusitD2 Salwa Doha is comprised of a hot tub and a sauna.

Wathnan Mall is 3.5 km from the hotel, while Jassim Bin Hamad Stadium at Al Sadd Club is 7 km from the property.","Wadi Al Markh Street Muntazah Area, Doha, Qatar",25.27281663,51.51508477,{},6074312,8.4,https://www.booking.com/hotel/qa/dusitd2-salwa-doha.en-gb.html
"Aleph Doha Residences, Curio Collection By Hilton","Set in Doha, 4.5 km from Qatar Sports Club Stadium and 5.5 km from Qatar International Exhibition Centre, Aleph Doha Residences, Curio Collection By Hilton offers accommodation with free WiFi, air conditioning, a restaurant and a bar. The accommodation features a hot tub.

Featuring a kitchen with a fridge and a dishwasher, each unit also comes with a safety deposit box, a satellite flat-screen TV, ironing facilities, desk and a seating area with a sofa bed. There is a private bathroom with shower in every unit, along with free toiletries, a hairdryer and slippers.

The aparthotel offers a Full English/Irish or American breakfast.

Aleph Doha Residences, Curio Collection By Hilton offers 5-star accommodation with an indoor pool, sauna and hammam. Free private parking and a business centre are available, as well as a 24-hour front desk.

Diwan Emiri Royal Palace is 6.1 km from the accommodation, while Lagoona Mall is 7.4 km away. The nearest airport is Doha International Airport, 9 km from Aleph Doha Residences, Curio Collection By Hilton.","Aba Al Hanin Bil Hanin Street, PO Box 24767, 24767 Doha, Qatar",25.327,51.534973,{},6247737,9,https://www.booking.com/hotel/qa/aleph-doha-residences-curio-collection-by-hilton.en-gb.html
Waterfront Hotel Apartment,"You're eligible for a Genius discount at Waterfront Hotel Apartment! To save at this property, all you have to do is 
sign in
.


 
Situated in Lusail, 8.6 km from Lagoona Mall, Waterfront Hotel Apartment features accommodation with an outdoor swimming pool, free private parking, a fitness centre and a terrace. With a bar, the 5-star hotel has air-conditioned rooms with free WiFi. The accommodation provides room service, a 24-hour front desk and currency exchange for guests.

At the hotel, the rooms come with a wardrobe and a flat-screen TV. Rooms come with a kettle, while some rooms include a kitchen with a fridge, an oven and a microwave.

Guests at Waterfront Hotel Apartment can enjoy a continental breakfast.

The accommodation offers 5-star accommodation with a hot tub.

There is an in-house snack bar and guests can also make use of the business area.

Doha Golf Club is 9.2 km from Waterfront Hotel Apartment, while Qatar International Exhibition Centre is 12 km from the property. The nearest airport is Doha International Airport, 21 km from the hotel.","Building 22 , 70-Lusail Street , Number 223., Lusail, Qatar",25.43284065,51.51797741,{},6389922,7.2,https://www.booking.com/hotel/qa/waterfront-and-apartment.en-gb.html
Jouri a Murwab hotel Doha,"You're eligible for a Genius discount at Jouri a Murwab hotel Doha! To save at this property, all you have to do is 
sign in
.


 
Featuring 4-star accommodation, Jouri a Murwab hotel Doha is located in Doha, 800 metres from Qatar National Museum and 2.6 km from Diwan Emiri Royal Palace. Providing a restaurant, the property also has a fitness centre, as well as an indoor pool and a sauna. The hotel features a hot tub, room service and free WiFi throughout the property.

The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. At Jouri a Murwab hotel Doha each room has bed linen and towels.

A continental, American or vegetarian breakfast is available daily at the property.

Free private parking and a business centre are available, as well as a 24-hour front desk.

Al Arabi Sports Club is 4.9 km from the accommodation, while Qatar Sports Club Stadium is 6 km away. The nearest airport is Doha International Airport, 3 km from Jouri a Murwab hotel Doha.","Al Muthaf Street Old Salata Area, 10670 Doha, Qatar",25.28702524,51.54505379,{},6441041,8.3,https://www.booking.com/hotel/qa/jouri-a-murwab-doha.en-gb.html
Banyan Tree Doha At La Cigale Mushaireb,"Situated in Doha, Banyan Tree Doha At La Cigale Mushaireb features accommodation with restaurants, free private parking, an outdoor swimming pool and a fitness centre. Featuring a bar, the 5-star hotel has air-conditioned rooms with free WiFi. The accommodation offers a 24-hour front desk, room service and currency exchange for guests.

The rooms in the hotel are fitted with a flat-screen TV.

Guests at Banyan Tree Doha At La Cigale can enjoy a continental breakfast.

The wellness area at the accommodation is comprised of an indoor pool, a hot tub and a sauna. Guests at Banyan Tree Doha At La Cigale has direct access to Quest, Qatar’s first-ever indoor theme park.

Banyan Tree Doha At La Cigale Mushaireb also provides a business centre and guests can check the newspapers or use the on-site ATM machine at the hotel.

Diwan Emiri Royal Palace is 1.2 km from Banyan Tree Doha At La Cigale, while Souq Waqif is 1.7 km from the property. The nearest airport is Hamad International Airport, 10 km from the accommodation.","Al Khaleej Street Mushaireb, Doha, Qatar",25.284943,51.516751,{},6574366,8.9,https://www.booking.com/hotel/qa/banyan-tree-doha-at-la-cigale-mushaireb.en-gb.html
Majestic Hotel,"You're eligible for a Genius discount at Majestic Hotel! To save at this property, all you have to do is 
sign in
.


 
Featuring 3-star accommodation, Majestic Hotel is located in Doha, 1.9 km from Qatar National Museum and 2.4 km from Diwan Emiri Royal Palace. This 3-star hotel offers room service and free WiFi. The hotel features family rooms.

Guest rooms are equipped with air conditioning, a flat-screen TV with satellite channels, a fridge, a kettle, a shower, free toiletries and a desk. Each room is equipped with a private bathroom with slippers, while certain rooms include a terrace and others also offer city views. The units include a wardrobe.

A continental, Asian or halal breakfast is available daily at the property.

Speaking Arabic, Bengali, English and Hindi at the reception, staff will be happy to provide guests with practical guidance on the area.

Al Arabi Sports Club is 4.1 km from the hotel, while Qatar Sports Club Stadium is 6.1 km away. The nearest airport is Doha International Airport, 3 km from Majestic Hotel.","Dar Al Kutub Street, Doha, Qatar",25.28046163,51.54026687,{},6862809,7.8,https://www.booking.com/hotel/qa/majestic-apartment.en-gb.html
Hilton Salwa Beach Resort and Villas,"Featuring a 24-hour front desk, this property also welcomes guests with a restaurant, a water park and an outdoor pool. The accommodation provides room service, an ATM and currency exchange for guests.

At Hilton Salwa Beach Resort and Villas each room is fitted with air conditioning, a seating area, a flat-screen TV with satellite channels, a safety deposit box and a private bathroom with a hot tub, bathrobes and slippers. Each room includes a kettle, while selected rooms are equipped with a balcony and others also offer garden views. At the resort all rooms have bed linen and towels.

A continental breakfast is available daily at Hilton Salwa.


The accommodation offers a children's playground. You can play billiards at Hilton Salwa Beach Resort and Villas.","Salwa Rd exit 86, Learaig Interchange، Abu Samra, Abū Samrah, Qatar",24.85135155,50.85955887,{},6972428,8.4,https://www.booking.com/hotel/qa/hilton-salwa-beach-resort-and-villas.en-gb.html
Retaj Baywalk Residence,"Set 4.4 km from Lagoona Mall, Retaj Baywalk Residence offers accommodation with an outdoor swimming pool, a terrace and a 24-hour front desk for your convenience. Free WiFi is offered.

Accommodation is fitted with air conditioning, a fully equipped kitchen, a flat-screen TV and a private bathroom with shower and a hairdryer. For added convenience, the property can provide towels and bed linen for an extra charge.

The apartment offers a sauna. A business centre and a gym are available at the property as well as free private parking.

Retaj Baywalk Residence has a children's playground, along with a private beach area.

Qatar International Exhibition Centre is 7.5 km from the accommodation, while Doha Golf Club is 7.9 km from the property. The nearest airport is Doha International Airport, 17 km from Retaj Baywalk Residence.","Viva Bahriya, Doha, Qatar",25.36971388,51.55482429,{},7035450,9.2,https://www.booking.com/hotel/qa/retaj-baywalk-residence.en-gb.html
Cielo Hotel Lusail Qatar,"You're eligible for a Genius discount at Cielo Hotel Lusail Qatar! To save at this property, all you have to do is 
sign in
.


 
Located in Doha, 4.3 km from Lagoona Mall, Cielo Hotel Lusail Qatar provides accommodation with a fitness centre, free private parking, a garden and a shared lounge. With a restaurant, the 5-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. The accommodation features room service, a business centre and currency exchange for guests.

All units at the hotel are equipped with a flat-screen TV and a safety deposit box. At Cielo Hotel Lusail Qatar each room includes bed linen and towels.

A continental, Full English/Irish or American breakfast is available daily at the property.

The accommodation offers a sun terrace.

Speaking Arabic, Bengali, English and Italian at the 24-hour front desk, staff are always at hand to help.

Doha Golf Club is 4.9 km from Cielo Hotel Lusail Qatar, while Qatar International Exhibition Centre is 7.5 km away. The nearest airport is Doha International Airport, 17 km from the hotel.","Al Tarfa Service Rd Cielo Hotel Lusail, Doha, Qatar",25.40168888,51.51317649,{},7070319,7.6,https://www.booking.com/hotel/qa/cielo-lusail.en-gb.html
Steigenberger Hotel Doha,"Set in Doha, 1.9 km from Qatar National Museum, Steigenberger Hotel Doha offers accommodation with restaurants, free private parking, an outdoor swimming pool and a fitness center. Featuring family rooms, this property also provides guests a Restaurant with a terrace. The accommodation provides a 24-hour front desk, room service and currency exchange for guests.

The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. The units will provide guests with a wardrobe and a coffee machine.

Guests at Steigenberger Hotel Doha can enjoy an International breakfast.

The accommodation offers a range of wellness facilities including a sauna and a hot tub.

Steigenberger Hotel Doha also provides a business centre and guests can check the newspapers at the hotel.

Souq Waqif is 2.3 km from Steigenberger Hotel Doha, while Al Arabi Sports Club is 2.8 km away. The nearest airport is Hamad International Airport, 7 km from the accommodation.","Building no 82, Street No 310, Zone No 26, Doha, Qatar",25.27105193,51.54527666,{},7297622,8.8,https://www.booking.com/hotel/qa/steigenberger-doha.en-gb.html
The Bentley Luxury Hotel & Suites,"Set in Doha, 1.7 km from Qatar Sports Club Stadium, The Bentley Luxury Hotel & Suites offers accommodation with an outdoor swimming pool, free private parking, a fitness centre and a restaurant. This 5-star hotel offers room service, a 24-hour front desk and free WiFi. The accommodation provides a concierge service, a tour desk and currency exchange for guests.

Some rooms also feature a kitchen with a fridge, a dishwasher and an oven.

The hotel offers a continental or American breakfast.

The Bentley Luxury Hotel & Suites offers 5-star accommodation with a sauna.

Diwan Emiri Royal Palace is 5.2 km from the accommodation, while Qatar International Exhibition Centre is 5.6 km from the property. The nearest airport is Doha International Airport, 8 km from The Bentley Luxury Hotel & Suites.","Al Shams Street Building 14, Zone 63, Street 870, Doha, Qatar",25.32015192,51.52084761,{},7374512,7.2,https://www.booking.com/hotel/qa/the-bentley-luxury-amp-suites-doha.en-gb.html
DoubleTree by Hilton Doha Downtown,"Located in Doha, 2.9 km from Al Arabi Sports Club, DoubleTree by Hilton Doha Downtown provides accommodation with a fitness centre, free private parking, a terrace and a restaurant. This 5-star hotel offers an ATM and a concierge service. The accommodation features a 24-hour front desk, airport transfers, room service and free WiFi.

At the hotel every room is fitted with air conditioning, a seating area, a flat-screen TV with cable channels, a kitchen, a dining area, a safety deposit box and a private bathroom with a shower, free toiletries and a hairdryer. Each room is equipped with a kettle, while some rooms will provide you with a balcony and others also provide guests with city views. At DoubleTree by Hilton Doha Downtown all rooms have bed linen and towels.

Diwan Emiri Royal Palace is 3.8 km from the accommodation, while Jassim Bin Hamad Stadium at Al Sadd Club is 4.9 km away. The nearest airport is Doha International Airport, 6 km from DoubleTree by Hilton Doha Downtown.","C Ring Road, Doha, Qatar",25.271372,51.513133,{},7902779,8.9,https://www.booking.com/hotel/qa/the-eight-residences-doha-curio-collection.en-gb.html
Hampton By Hilton Doha Old Town,"Situated in Doha, 500 metres from Qatar National Museum, Hampton By Hilton Doha Old Town features accommodation with a shared lounge, free private parking, a terrace and a restaurant. This 3-star hotel offers a concierge service and a tour desk. The accommodation provides a 24-hour front desk, airport transfers, a business centre and free WiFi.

The hotel will provide guests with air-conditioned rooms with a desk, a safety deposit box, a TV and a private bathroom with a shower. The rooms will provide guests with a fridge.

A continental, vegetarian or vegan breakfast can be enjoyed at the property.

Diwan Emiri Royal Palace is 2.6 km from Hampton By Hilton Doha Old Town, while Al Arabi Sports Club is 5.3 km from the property. The nearest airport is Doha International Airport, 3 km from the accommodation.","Al Mena Street, Doha, Qatar",25.28905829,51.54629202,{},7982779,8.5,https://www.booking.com/hotel/qa/hampton-by-hilton-doha-old-town.en-gb.html
The Townhouses The Pearl,"You're eligible for a Genius discount at The Townhouses The Pearl! To save at this property, all you have to do is 
sign in
.


 
Located in Doha and only 2 km from Lagoona Mall, The Townhouses The Pearl provides accommodation with sea views, free WiFi and free private parking. Conveniently set in the West Bay district, this apartment features pool with a view, as well as a sauna and spa facilities. The accommodation offers a 24-hour front desk, a lift and currency exchange for guests.

Certain units in the apartment complex have private entrance and are equipped with wardrobe and dressing room. Some of the units include a cable flat-screen TV, a fully equipped kitchen with a dishwasher, and a private bathroom with a walk-in shower and bathrobes. At the apartment complex, some units are soundproof.

Continental and American breakfast options with warm dishes, local specialities and fresh pastries are available daily at the apartment. At The Townhouses The Pearl, the family-friendly restaurant is open for dinner, lunch and brunch and serves American cuisine.

You can play billiards at the accommodation. Kids pool is also available at The Townhouses The Pearl, while guests can also relax on the sun terrace.

Qatar International Exhibition Centre is 5.6 km from the apartment, while Doha Golf Club is 6.1 km away. The nearest airport is Doha International, 15 km from The Townhouses The Pearl, and the property offers a paid airport shuttle service.","Zone 66, St No. 226, AQ7, Doha, Qatar",25.37518043,51.53968947,{},8237093,8.5,https://www.booking.com/hotel/qa/the-townhouses-the-pearl-qatar.en-gb.html
Le Royal Méridien Doha,"Featuring free bikes, bar and views of sea, Le Royal Méridien Doha is located in Doha and connected to Place Vendôme Mall. Among the facilities of this property are a restaurant, a 24-hour front desk and a room service, along with free WiFi. The hotel features an indoor pool, sauna and a kids' club.

All units at the hotel come with air conditioning, a seating area, a flat-screen TV with satellite channels, a safety deposit box and a private bathroom with a bidet, bathrobes and slippers. Rooms have a kettle, while some rooms will provide you with a kitchen with an oven, a minibar and a stovetop. At Le Royal Méridien Doha every room is fitted with bed linen and towels.

Guests at the accommodation can enjoy a buffet breakfast.

Le Royal Méridien Doha offers 5-star accommodation with a hot tub and terrace.

Doha Golf Club is 6.8 km from the hotel, while Qatar International Exhibition Centre is 8.5 km away. The nearest airport is Doha International Airport, 23 km from Le Royal Méridien Doha.","Place Vendome, Lusail City, 23474 Doha, Qatar",25.40624504,51.51864959,{},8334322,9,https://www.booking.com/hotel/qa/le-royal-meridien-doha.en-gb.html
"Alken Studio - Amazing Superior Studio with Marvellous Marina View in the Pearl, Doha","You're eligible for a Genius discount at Alken Studio - Amazing Superior Studio with Marvellous Marina View in the Pearl, Doha! To save at this property, all you have to do is 
sign in
.


 
Boasting air-conditioned accommodation with a balcony, Alken Studio - Amazing Superior Studio with Marvellous Marina View in the Pearl, Doha is set in Doha. This property offers access to a terrace and free private parking. The property is non-smoking and is situated 4.5 km from Lagoona Mall.

With free WiFi, this apartment offers a satellite flat-screen TV, a washing machine and a fully equipped kitchen with an oven and microwave. Towels and bed linen are offered in the apartment. The property has an outdoor dining area.

The apartment conveniently has a year-round outdoor pool.

Qatar International Exhibition Centre is 7.6 km from Alken Studio - Amazing Superior Studio with Marvellous Marina View in the Pearl, Doha, while Doha Golf Club is 8 km from the property. The nearest airport is Doha International Airport, 17 km from the accommodation.","Marina Way 14 Apt 202, Tower 14, Doha, Qatar",25.37371093,51.54550818,{},8373961,9.6,https://www.booking.com/hotel/qa/amazing-superior-studio-with-marvelous-marina-view.en-gb.html
Al Aseel Hotel,"You're eligible for a Genius discount at Al Aseel Hotel! To save at this property, all you have to do is 
sign in
.


 
Set in Doha, 2.2 km from Al Arabi Sports Club, Al Aseel Hotel offers accommodation with an outdoor swimming pool, free private parking, a fitness centre and a shared lounge. The property has a bar, as well as a restaurant serving international cuisine. The accommodation features a 24-hour front desk, airport transfers, room service and free WiFi throughout the property.

Breakfast is available every morning, and includes continental, Full English/Irish and vegetarian options.

Qatar National Museum is 3.6 km from the hotel, while Diwan Emiri Royal Palace is 3.9 km from the property. The nearest airport is Doha International Airport, 3 km from Al Aseel Hotel.","Al Arab Street Building 75, Zone 26, Street 830, Doha, Qatar",25.26842,51.533443,{},8403797,8.3,https://www.booking.com/hotel/qa/al-aseel-doha.en-gb.html
The Key - Luxury Apartment,"You're eligible for a Genius discount at The Key - Luxury Apartment! To save at this property, all you have to do is 
sign in
.


 
Situated in Doha and only 4.7 km from Lagoona Mall, The Key - Luxury Apartment features accommodation with sea views, free WiFi and free private parking. This recently renovated apartment is located 7.8 km from Qatar International Exhibition Centre and 8.2 km from Doha Golf Club. The apartment provides a pool with lake views, sauna and a 24-hour front desk.

Boasting a PS4, the spacious apartment has a fully equipped kitchen with an oven, a microwave and a fridge, a living room with a seating area and a dining area, 2 bedrooms, and 3 bathrooms with a walk-in shower and a hot tub. The unit is air conditioned and is comprised of a terrace with outdoor furniture as well as a flat-screen TV with streaming services. For added privacy, the accommodation has a private entrance and is protected by full-day security.

For those times when you'd rather not dine out, you can choose to have groceries delivered.

For guests with children, the apartment offers kids pool and an indoor play area. The apartment complex has a picnic area where you can spend a day out in the open.

Qatar Sports Club Stadium is 12 km from The Key - Luxury Apartment, while Diwan Emiri Royal Palace is 15 km from the property. The nearest airport is Doha International Airport, 17 km from the accommodation.","Marina way 29- street 124- Apartment 1512, 12703 Doha, Qatar",25.36477999,51.54530262,{},8437192,9.6,https://www.booking.com/hotel/qa/the-key-luxury-apartment-the-pearl.en-gb.html
Terminal Inn By Edar City Centre,"You're eligible for a Genius discount at Terminal Inn By Edar City Centre! To save at this property, all you have to do is 
sign in
.


 
Located in Doha, 1.9 km from Al Arabi Sports Club, Terminal Inn By Edar City Centre provides accommodation with an outdoor swimming pool, free private parking and a fitness centre. The 4-star hotel has air-conditioned rooms with a private bathroom and free WiFi. The property is non-smoking and is situated 3.7 km from Diwan Emiri Royal Palace.

All units at the hotel are equipped with a flat-screen TV with satellite channels and a kitchenette. The rooms will provide guests with a fridge.

Jassim Bin Hamad Stadium at Al Sadd Club is 4.8 km from Terminal Inn By Edar City Centre, while Qatar National Museum is 6.1 km away. The nearest airport is Doha International Airport, 6 km from the accommodation.","823 street building No 70, Zone 24, Doha, Qatar",25.27071688,51.5135242,{},8446902,8.6,https://www.booking.com/hotel/qa/terminal-inn-by-edar-city-centre-doha.en-gb.html
Zulal Wellness Resort by Chiva-Som,"Situated in Ar Ruʼays, Zulal Wellness Resort by Chiva-Som offers 5-star accommodation with massage services. This 5-star resort offers a concierge service and luggage storage space. The property has a year-round outdoor pool, fitness centre, sauna and garden.

A halal breakfast is available each morning at the resort. At Zulal Wellness Resort by Chiva-Som you will find a restaurant serving local, international and Grill Bbq cuisine. Vegetarian, dairy-free and halal options can also be requested.

The accommodation offers a sun terrace.

Speaking Arabic and English, staff will be happy to provide guests with practical advice on the area at the reception.

The nearest airport is Doha International, 117 km from Zulal Wellness Resort by Chiva-Som, and the property offers a paid airport shuttle service.","Building No. 100, Street 319, Zone 79 P. O Box 70034, Ar Ruʼays, Qatar",26.15499297,51.2419638,{},8457297,8.6,https://www.booking.com/hotel/qa/zulal-wellness-resort-al-ruwais.en-gb.html
Retaj Inn Al Wakrah,"You're eligible for a Genius discount at Retaj Inn Al Wakrah! To save at this property, all you have to do is 
sign in
.


 
Located in Al Wakrah, 17 km from Qatar National Museum, Retaj Inn Al Wakrah provides accommodation with a fitness centre, free private parking and a restaurant. This 3-star hotel offers luggage storage space and free WiFi. The property is non-smoking and is situated 18 km from Diwan Emiri Royal Palace.

At the hotel each room has air conditioning, a seating area, a flat-screen TV with cable channels, a safety deposit box and a private bathroom with a bidet, free toiletries and bathrobes. Retaj Inn Al Wakrah features certain rooms with sea views, and the rooms include a kettle. At the accommodation the rooms come with bed linen and towels.

Speaking Arabic, English and French, staff at the reception can help you plan your stay.

Al Arabi Sports Club is 18 km from Retaj Inn Al Wakrah, while Grand Mall Qatar is 21 km away. The nearest airport is Doha International Airport, 14 km from the hotel.","48 Mesaieed Road, Al Wakrah, Qatar",25.158216,51.605539,{},8673851,8.6,https://www.booking.com/hotel/qa/retaj-inn-al-wakrah.en-gb.html
Luxury 2 bedroom Apt in The Pearl with Marina view,"Luxury 2 bedroom Apt in The Pearl with Marina view is situated in the The Pearl district of Doha, 7.7 km from Qatar International Exhibition Centre, 8.1 km from Doha Golf Club and 11 km from Qatar Sports Club Stadium. The air-conditioned accommodation is 4.6 km from Lagoona Mall, and guests can benefit from private parking available on site and free WiFi. The accommodation features a lift and full-day security for guests.

The spacious apartment with a terrace and sea views has 2 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 3 bathrooms with a bidet. Towels and bed linen are available in the apartment. This apartment is allergy-free and non-smoking.

Diwan Emiri Royal Palace is 15 km from the apartment, while Qatar National Museum is 17 km from the property. The nearest airport is Doha International Airport, 17 km from Luxury 2 bedroom Apt in The Pearl with Marina view.","Marina Way 23 townhouse 13, Doha, Qatar",25.36762372,51.54836536,{},8704581,9.6,https://www.booking.com/hotel/qa/luxury-2-bedroom-apt-in-the-pearl-with-marina-view.en-gb.html
Steigenberger Residence Doha,"Situated in Doha, 3.3 km from Qatar National Museum, Steigenberger Residence Doha features accommodation with an outdoor swimming pool, free private parking, a fitness centre and a terrace. With free WiFi, this 5-star hotel offers room service and a business centre. The accommodation offers a concierge service, luggage storage space and currency exchange for guests.

The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a fridge, a dishwasher, a safety deposit box, a TV and a private bathroom with a bidet. At Steigenberger Residence Doha rooms are equipped with bed linen and towels.

Guests at the accommodation can enjoy a continental breakfast. At Steigenberger Residence Doha you will find a restaurant serving Indian, Mediterranean and German cuisine. Vegetarian and gluten-free options can also be requested.

Speaking Arabic, German, English and French at the reception, staff are ready to help around the clock.

Diwan Emiri Royal Palace is 3.6 km from the hotel, while Al Arabi Sports Club is 3.9 km from the property. The nearest airport is Doha International Airport, 2 km from Steigenberger Residence Doha.","Ibn Muawiya Street, Doha, Qatar",25.27053285,51.544752,{},8807984,8.6,https://www.booking.com/hotel/qa/steigenberger-residence-doha.en-gb.html
Chelsea Gardens Apartment,"Set in Doha, within 1.7 km of Al Arabi Sports Club and 3.7 km of Diwan Emiri Royal Palace, Chelsea Gardens Apartment offers accommodation with a shared lounge and free WiFi throughout the property as well as free private parking for guests who drive. The property is situated 4.6 km from Qatar National Museum, 5.7 km from Jassim Bin Hamad Stadium at Al Sadd Club and 6.8 km from Qatar Sports Club Stadium. The accommodation features room service, a 24-hour front desk and currency exchange for guests.

All guest rooms come with air conditioning, a flat-screen TV with satellite channels, a fridge, a kettle, a bidet, free toiletries and a desk. All rooms have a safety deposit box and some rooms also feature city views. At the hotel the rooms are equipped with bed linen and towels.

Breakfast is available every morning, and includes continental, American and Asian options.

Qatar International Exhibition Centre is 12 km from Chelsea Gardens Apartment, while Dragon Mart is 13 km from the property. The nearest airport is Doha International Airport, 5 km from the accommodation.","Bldg 10 Street 937 Zone 24 Al Muntazah, Rawdat Al Khail, Doha, Qatar",25.27179857,51.52080642,{},8818542,7.5,https://www.booking.com/hotel/qa/chelsea-gardens-amp-apartment.en-gb.html
The Corner Villa,"Featuring an outdoor swimming pool, a garden, and a shared lounge, The Corner Villa provides accommodation in Doha with free WiFi and pool views. This beachfront property offers access to a pool table, ping-pong and free private parking.

The air-conditioned holiday home consists of 3 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 5 bathrooms with a shower and free toiletries. For added convenience, the property can provide towels and bed linen for an extra charge.

The holiday home offers a barbecue. There is a terrace and a children's playground at this property and guests can go hiking nearby.

Barzan Towers is 25 km from The Corner Villa, while Doha Golf Club is 27 km away. The nearest airport is Doha International Airport, 41 km from the accommodation.","Simaisma Street Zone 70, Street 3031, House 3, Doha, Qatar",25.58364328,51.47826888,{},8826982,10,https://www.booking.com/hotel/qa/the-corner-villa-doha.en-gb.html
